comment_id,company,role,description,has_ai_keywords,is_remote,location,salary,requires_python,requires_js,text_length,month,thread_id,scraped_date
41718220,https://kombo.dev,multiple (product-minded) engineers and support/solution engineers of all experience levels. Jobs are here:,"https://kombo.dev
(YC S22) | Product-minded Engineers | Berlin | In-office (with flexibility) | 60k-100k
We are a small (~25), fast-growing (we went from $1M -> $2.5M ARR in the last 6-months) team building a unified API for HR systems. Right now, we are struggling to keep up with customer demand and desperately need to add more engineering power.
We are hiring multiple (product-minded) engineers and support/solution engineers of all experience levels. Jobs are here:
https://jobs.ashbyhq.com/Kombo
Feel free to contact me at arne@kombo.dev - I'm the CTO and leading the hiring process!",False,False,"now, we",$1,False,False,590,2024-10,41709301,2025-10-24
41711793,Neuronostics,Senior Engineer,"Neuronostics | Senior Engineer | Python | Bristol, UK (Hybrid) | up-to £65K
Neuronostics is revolutionising diagnosis and prognosis of neurological conditions. We create algorithms and software which can be used to aid medical professionals gain more value from EEG data than ever before.
Seeking: Mid/Senior Fullstack Engineer
Stack: Python, Django, Postgres, HTMX, Terraform, AWS
Role involves: Working within the tech team to take scientific code from our science team and get it into the hands of our customers, help to build out the rest of the tech team.
Full job ad:
https://www.linkedin.com/jobs/view/4028079138
Apply: recruitment@neuronostics.com",False,False,"Bristol, UK",Not specified,True,False,655,2024-10,41709301,2025-10-24
41764809,Tracebit,for smart people who get things done in the following positions:,"Tracebit |
https://tracebit.com
| Multiple roles | London, UK | Full-Time | On-site (5 days)
Tracebit lets security teams implement ‘assume breach’ with automated cloud based honeypots or canaries.
Off the back of a successful seed fundraise from Accel, we are actively hiring for smart people who get things done in the following positions:
- Founding Engineer | £70-100k + equity 
   - Founding Frontend Engineer| £70-100k + equity
On-site roles (5 days a week) in Central London.
Learn more and apply:
https://tracebit.com/careers",False,False,"London, UK",Not specified,False,False,533,2024-10,41709301,2025-10-24
41719240,Aurora Energy Research,Senior & Junior Software Engineers,"Aurora Energy Research | Senior & Junior Software Engineers | Hybrid in Oxford, UK | full-time |
https://careers.auroraer.com/
We are searching for our new, talented colleagues to support the expansion of our Software Development team!
Be part of a fun and highly experienced Software Team, building innovative cloud-based software solutions which power major decisions in the global energy transition.
Have the chance to work on cutting-edge Microservices architecture, using TypeScript/Express/AWS Lambdas, Redshift, MySQL, MongoDB and Micro-frontends built on React. This will allow you to take responsibility for solutions from design to deployment.
Requirements:
- Commercial experience (4+ years for Senior / 1+ year for Junior) in developing complex software solutions with some of the following: Node/TypeScript, Express, Python, SQL, NoSQL, React, Cloud Infrastructure, unit testing or similar
- A proven track record for delivering great software and solving difficult technical problems
- Experience building web-services/microservices
- The ability to technical lead a project for inception to completion (Senior Engineer)
- Exceptional problem-solving skills and a great team player!
To apply:
Senior Software Engineer:
https://careers.auroraer.com/postings/47ac7fa5-0677-4f59-b60...
Junior Software Engineer:
https://careers.auroraer.com/postings/9e1da80d-afa7-480f-a34...
Got additional questions? Feel free to reach out to Ourania Dima at ourania.dima @ auroraer.com or connect via Li",False,False,"Oxford, UK",Not specified,True,True,1549,2024-10,41709301,2025-10-24
41711748,Loop,loop.com,"Loop | loop.com | Design/Engineering | On-site San Francisco, CA, Chicago, IL
Loop is on a mission to unlock profits trapped in the supply chain (
https://www.loop.com/article/unlock-profit-trapped-in-your-s...
) and lower costs for consumers. Bad data and inefficient workflows create friction that limits working capital and raises costs for every supply chain stakeholder.
Loop’s modern transportation cost management platform uses our domain-driven AI to harness the complexity of supply chain data and documentation. We improve transportation spend visibility so companies can control their costs and power profit. That is why industry leaders like J.P. Morgan Chase,  ABB, Estee Lauder, Great Dane, Emerge, and Loadsmart, work with Loop.
A recent WSJ piece on Loop -  on.wsj.com/3PE357W
1. Raised $65m from JPM GEP, Founders Fund, 8VC, Susa Ventures, Flexport, Index, and Expa.
2. 45+ paying enterprise customers with multiple-year contracts; 70+ customers in the pipeline.
3. High-caliber team of engineers and operators from Google, Scale AI, Flexport, Uber, Rakuten, Square, Meta, Stanford, Brown, Princeton, and Yale.
4. 4+ years cash runway
Fullstack Engineer San Francisco -
https://boards.greenhouse.io/loop/jobs/4102236004
Fullstack Engineer Chicago -
https://boards.greenhouse.io/loop/jobs/4830548004
Senior Product Designer San Francisco -
https://boards.greenhouse.io/loop/jobs/4126037004
Other roles at
https://www.loop.com/company/careers",False,False,"Francisco, CA",$65,False,False,1457,2024-10,41709301,2025-10-24
41714987,FusionAuth,"Senior Java Software Engineer, Solutions Engineer, Technical Support Engineer,  Senior Director of Growth Marketing and more","FusionAuth | Senior Java Software Engineer, Solutions Engineer, Technical Support Engineer,  Senior Director of Growth Marketing and more | Denver, CO, USA ONSITE or REMOTE in USA (location reqs listed on the job desc) | Salaries listed on job req
Our mission is to make authentication and authorization simple and secure for every developer building web and mobile applications. We want devs to stop worrying about auth and focus on building something awesome.
There are a lot of companies in this space, but we feel like we have something special:
* a unique deployment model (self-host or run in our cloud)
* API first from the ground up
* a relatively mature product (the code base is over eight years old and we've found and fixed a lot of the sharp edges around core login use cases, but there are plenty more features to write)
* founder-led (you can hear an interview from him here:
https://liminal.co/podcast/a-developer-centric-approach-to-c...
* a full featured free-as-in-beer version that often makes the sales cycle easier; customers often come in having prototyped an integration already
If you are passionate about technology and want to join a company moving the industry forward, FusionAuth might be a great fit for you. Our core software is commercial with a ""free as in beer"" version. We also open source much of our supporting infrastructure. We are profitable but raised a round recently to accelerate our growth (more on that here:
https://fusionauth.io/blog/fusionauth-funding",False,True,"Denver, CO",Not specified,False,False,1725,2024-10,41709301,2025-10-24
41710601,Sourcetable,"Full-Stack (Python/React, Staff)","Sourcetable | Full-Stack (Python/React, Staff) | San Francisco | Full-Time
Sourcetable is building an AI spreadsheet & data platform.
We came out of stealth via ShowHN last two weeks ago:
https://news.ycombinator.com/item?id=41590682
5 of 8 on the team are ex-founders and 4 of us have previously founded an AI or ML company. Everybody is technical. We're looking for a staff level eng to join our team in SF. Previous founding-team experience strongly preferred (but not required).
https://sourcetable.com/jobs
eoin@sourcetable.com",False,False,San Francisco,Not specified,True,True,532,2024-10,41709301,2025-10-24
41710599,Frequenz Energy-as-a-Service GmbH,Senior Rust Engineer,"Frequenz Energy-as-a-Service GmbH | Senior Rust Engineer | Full-Time | Hybrid/Berlin, Germany
We are a well-funded startup in the energy sector, building a platform for the future of energy. Our platform enables the operation and optimization of distributed energy resources using cloud- and edge-computing technologies.
We are looking for a Senior Rust Engineer to join one of our backend teams in Berlin.
Our homepage:
https://www.frequenz.com/
Apply here:
https://www.frequenz.com/jobs/senior-rust-engineer",False,True,Berlin,Not specified,False,False,509,2024-10,41709301,2025-10-24
41726757,ImpactGraph,Founding Software Engineer,"ImpactGraph | Founding Software Engineer | Chicago, IL (ONSITE)
We’re ImpactGraph, a startup focused on automating finance and compliance for non-profits, enabling social impact leaders to concentrate on their mission and satisfying funder requirements. Our platform covers the entire financial lifecycle—from money management to budgeting—providing better processes and insights to an underserved market.
We’re seeking a Founding Software Engineer who can work across the stack, with expertise in Python, React, or financial systems. If you’re passionate about building meaningful tools for organizations that make a difference, we’d love to hear from you.
Email: matt at impactgraph dot ai",False,False,"Chicago, IL",Not specified,True,True,691,2024-10,41709301,2025-10-24
41741250,SOLARYS Software,Software Engineers (PHP/Java),"SOLARYS Software | Software Engineers (PHP/Java) | REMOTE (AT,DE) |
https://solarys.com
| Full-time
Solarys offers an integrated software suite tailored to emergency services like volunteer fire departments, municipal authorities, and specialized rescue teams. Our flagship tools, syBOS and blaulichtSMS, streamline the entire workflow—from precise personnel and resource management to reliable, instant alerting.
We help organizations focus on what truly matters: protecting and serving their communities with reliable technology and data security at the forefront.
Interested? Contact us on jobs@solarys.com",False,True,"AT,DE",Not specified,False,False,609,2024-10,41709301,2025-10-24
41714908,RepairWise,"SF Bay Area, CA","RepairWise | SF Bay Area, CA | Remote | Full-time or Contract
https://repairwise.pro
RepairWise is on a mission to support the thousands of off-warranty electric vehicles that need to be diagnosed and repaired, while delivering a trustworthy auto repair experience for EV owners.
The founding team has built and operated numerous well-known companies in the automotive & mobility space, and are looking for exceptional technical people to help pursue this mission.
We're Hiring:
- Full-Stack Software Engineer (Product)
- Data Scientist (AI / ML / NLP)
- Technical Product Manager
To learn more, please email your résumé, work portfolio, and which role you're interested in to:
hnhiring@repairwise.pro",True,True,"Area, CA",Not specified,False,False,701,2024-10,41709301,2025-10-24
41728244,Asymptota.com ONSITE (Sofia,Dubai). REMOTE for truly exceptional candidates.,"Asymptota.com ONSITE (Sofia|Dubai). REMOTE for truly exceptional candidates.
We are a high-frequency trading firm seeking a talented software developers and quants to join our innovative, tech-driven team. You'll play a key role in driving innovation across our automated trading strategies and machine learning processes, pushing new software to production daily. Ideal candidates are highly analytical, collaborative team players with strong problem-solving skills and expertise in low-level programming (C, C++, Java, C#).
If you're ready to take on complex challenges in a dynamic environment, we’d like to hear from you → careers at asymptota.com",True,True,"environment, we",Not specified,False,False,651,2024-10,41709301,2025-10-24
41714291,Stanford Libraries,Manager of AI Modeling & Inference,"Stanford Libraries | Manager of AI Modeling & Inference | In-Person - Palo Alto, USA | Full-time | $137k-$180k
https://careersearch.stanford.edu/jobs/manager-of-ai-modelin...
We're looking for a Manager of AI Modeling & Inference to join us at Stanford University Libraries. This position includes elements of both planning/management and software engineering, and leads two amazing software developers.  We help researchers across all academic disciplines use AI in responsible and effective ways.",False,False,Not specified,$137k-$180k,False,False,498,2024-10,41709301,2025-10-24
41737001,Jane Street,Hybrid,"Jane Street | Hybrid | Full-time
If you haven't heard of us before, we’re a quantitative trading firm that cares a lot about technology. This means building elegant solutions that scale well, never assuming that “best in market” is the same as “best possible,” and ensuring everybody has the resources needed to do their jobs well.
We're looking for folks in New York, London, Hong Kong, and Singapore for a variety of roles including, but not limited to:
- Data Engineers who can help us understand, clean, manage and share the data that guides our trading. At Jane Street, having a thorough and accurate understanding of data is at the core of everything we do --
https://www.janestreet.com/join-jane-street/position/6558007...
- A Programmer-Who-Writes, or a Writer-Who-Codes --
https://www.janestreet.com/join-jane-street/position/7604415...
- Software Engineers with experience working on programming languages --
https://www.janestreet.com/join-jane-street/position/7616537...
- Software Engineers who are intimately tied into every area of our business. We are big believers in functional programming, using OCaml, a statically-typed functional programming language, as our primary development language. We also believe in the value of open source software, using it in our daily work and releasing hundreds of thousands of lines of our own code as open source --
https://www.janestreet.com/join-jane-street/position/4274288...
For more about technology at Jane Street, visit:
https://www.jane",False,False,"before, we",Not specified,False,False,1522,2024-10,41709301,2025-10-24
41711618,Replit,Full-Time Engineering Roles,"Replit | Full-Time Engineering Roles | Hybrid in Foster City, CA
Build software faster.  
Replit is an AI-powered software development and deployment platform for building, sharing, and shipping software fast.
Look what we've been up to:
https://blog.replit.com/introducing-replit-agent
Available Roles:
- Software Engineer, Platform
- Software Engineer, Workspace UX
- Software Engineer, Product
- Staff Software Engineer, Product
If you're interested in something else, join our Talent Network
Apply here:
https://jobs.ashbyhq.com/replit?utm_source=HackerNews",False,False,"City, CA",Not specified,False,False,561,2024-10,41709301,2025-10-24
41712057,Comity Inc.,"Hybrid (NY, Chicago, or Bay Area) and REMOTE","Comity Inc. | Hybrid (NY, Chicago, or Bay Area) and REMOTE | We are expanding our team with several full-time roles:
- Machine Learning Engineering Manager
- Quantitative Researcher (FTRs)
We’re on a mission to improve the reliability, transparency, and efficiency of our energy systems, fostering a future with sustainable and abundant energy. We are leveraging statistical learning and convex optimization methods to build the financial rails of our future energy systems that will accelerate the deployment of clean energy resources.
Read the JDs and apply here:
https://jobs.ashbyhq.com/comity",True,True,"Chicago, or",Not specified,False,False,597,2024-10,41709301,2025-10-24
41720356,Autokroma.com,C / ffmpeg / systems programming,"Autokroma.com | C / ffmpeg / systems programming | Full time | Freelancing | Lisbon remote
We do audiovideo software (video editing, visual effects) and work remotely. I'm looking for self motivated individuals, who are good at async remote text communication and able to organize, plan, report and manage the work themselves.
Send me an email, the first part of the email is ""contact"" and after the @ it's the domain name. Tell me your story, what you're looking for in your life now, previous bad work experiences you'd like to avoid and good work experiences that inspire you for the future",False,True,Not specified,Not specified,False,False,593,2024-10,41709301,2025-10-24
41715582,Liquid,Not specified,"Liquid |
https://liquidacquire.com
| Founding Engineer | Full Time | Belfast, UK (ONSITE) | £70-95k + Equity
We're building an M&A deal management platform currently targeted towards small-medium sized firms in the US.
We're using LLMs/RAG to build some super exciting features that are genuinely boosting the productivity of our customers!
Super early stage, we've just closed a pre-seed round and are looking to hire our first engineer!
Our stack is Go, Postgres, Graphql, React & Typescript.
Email me (dan@) with a quick intro + LinkedIn/Github etc.",True,False,"Belfast, UK",Not specified,False,True,552,2024-10,41709301,2025-10-24
41713919,ParaFi Capital,Remote,"ParaFi Capital | Remote | full-time | Full Stack Engineer
ParaFi was among the earliest investors in the blockchain industry and has evolved into a trusted partner by leading institutions globally. At ParaFi, you'll join a cross-disciplinary team united by collaboration, excellence, and optimism for the future of the internet.
We're seeking a talented full-stack engineer, prefer experience in React and Go. You'll build data-driven dashboards and analysis to support our portfolio and risk monitoring, trade systems, and more.
You can apply by sending a thoughtful email to careers@parafi.com",False,True,Not specified,Not specified,False,True,595,2024-10,41709301,2025-10-24
41780520,Estuary,Data Engineer/Technical Content Creator,"Estuary | Data Engineer/Technical Content Creator | Remote
Estuary is a real-time data integration platform and looking for a data engineer eager to transition into a content and developer advocacy role.
You’ll create blogs, tutorials, and webinars, working closely with our Head of Marketing.
Must have a portfolio of published content to share.
Job Post:
https://estuary.dev/about/#data-engineer-and-technical-conte...
Email your resume and portfolio to Careers@estuary.dev",False,True,Not specified,Not specified,False,False,475,2024-10,41709301,2025-10-24
41715387,*******************************,Not specified,"*******************************
Refuel (Seed, San Francisco/Remote)
Refuel makes it easy to fine tune LLMs for enterprise data tasks. Hiring for:
1. Platform Software Engineer (
https://jobs.lever.co/refuel/9c8fc036-e98d-4520-b8ef-88964b9...
)
2. Solutions Engineer (
https://jobs.lever.co/refuel/99215501-f96c-45fc-87a3-aeba783...
)
*******************************",True,True,San Francisco,Not specified,False,False,365,2024-10,41709301,2025-10-24
41846839,Undisclosed Trading firm,"SRE, SWE","Undisclosed Trading firm | SRE, SWE | Full-time | Onsite | Remote | 100k-200k CHF Software Engineer / Site Reliability Engineer (SRE) - Infrastructure
Responsibilities:
• Develop and maintain exchange connectivity and internal trading software. • Work with C++, TypeScript within an AWS environment.
Qualifications:
• Strong technical skills in C++, TypeScript, and AWS.
Compensation:
• Competitive salary ranging from 100k-200k CHF. • Bonus scheme • Opportunities to reinvest bonuses in the fund and equity options.
We seek only highly qualified candidates with a strong background
How to Apply: tfcodingcat at proton.me",False,True,Not specified,100k-200k,False,True,621,2024-10,41709301,2025-10-24
41713329,Spill (,a Fullstack Engineer into our product and engineering team of 8.,"Spill (
https://www.spill.chat/
) | Fullstack Engineer (£65-80k) | London, UK (HQ) | ONSITE | Full-time
Our aim is to make counselling and therapy free at the point of use for as many people as possible. We do this by selling a mental health support product to businesses.
We're a small product-focused company, we don't employ any salespeople, and we are cashflow positive.
We're hiring a Fullstack Engineer into our product and engineering team of 8.
email calvin[at]spill[dot]chat for a more thorough job spec",False,False,"London, UK",Not specified,False,False,512,2024-10,41709301,2025-10-24
41746161,Elefant AI,Full stack developer / ML Research Engineer,"Elefant AI (elefant.gg) | Full stack developer / ML Research Engineer | Full-time | REMOTE
Elefant AI is build AI to understand the physical world. Our first product (which you can try today) is an AI agent that plays Minecraft with you.
We are looking for both a full-stack engineer (we use Go, Rust (
https://tauri.app/
), Typescript, Javascript, Bazel) and a strong AI engineer to further our research goals [two different positions].
If interested please email me (CTO) jj@elefant.gg",True,True,Not specified,Not specified,False,True,487,2024-10,41709301,2025-10-24
41721880,Chase,Manager (Java Backend Team),"Chase | Manager (Java Backend Team)| ON-SITE Chicago Hybrid | Full-Time
Seeking an Engineering Manager to lead our Java backend team. This is a hybrid role based in Chicago.
*About the Role:*
- Lead and mentor a team of backend Java developers.
- Design and implement scalable backend solutions.
- Collaborate with cross-functional teams for optimal performance and delivery.
*Requirements:*
- 5+ years of experience in backend development (Java).
- Proven leadership and team management skills.
- Familiarity with cloud services and system architecture.
Direct hiring manager, you can reach me at jnelson11 (at) gmail (dot) com",False,False,Chicago.,Not specified,False,False,628,2024-10,41709301,2025-10-24
41728172,FareHarbor,"Amsterdam, SF, Denver (+Remote)","FareHarbor (Booking Holdings) | Amsterdam, SF, Denver (+Remote) | Full Time (Visa + Relocation support)
https://fareharbor.com/careers/jobs/
We're FareHarbor, a company that's part of Booking Holdings, and we're currently hiring for a variety of engineering roles! We're looking for talented individuals who are passionate about using technology to make experiences better for everyone.
Our company was founded in Hawaii in 2013 and acquired by Booking Holdings in 2018. We create powerful tools that enable our clients (which include boat rentals, museums, food tours, events, and more!) to operate and grow. Our mission is to make experiences better for everyone, and we're looking for engineers who share that passion.
We're currently looking for engineers for product, platform and infra roles. If you're interested in learning more about these vacancies and our company, please check out our website
https://fareharbor.com/careers/jobs/
. We'd love to hear from you and see if you'd be a good fit for our team at FareHarbor!
I'll highlight two vacancies for our Product team in Amsterdam, I'm looking for a Python backend engineer and a Vue.js/TS frontend engineer. We have just started an exciting new greenfield project last year, you would have a chance to influence the technical direction from your day one! You can read more about the vacancies here:
- FE:
https://fareharbor.com/careers/jobs/?gh_jid=7574501002
- BE:
https://fareharbor.com/careers/jobs/?gh_jid=7583352002
(Desk team)
feel",False,True,support),Not specified,True,False,1658,2024-10,41709301,2025-10-24
41713128,AE Studio,LA Office,"AE Studio | LA Office | Multiple Roles | Full-Time | Remote | ae.studio
We are a development, data science and design studio that works closely with founders and executives to create custom software and machine learning solutions.
We are hiring top notch professionals passionate about software development, data science, design or product management to work with our amazing team creating human agency increasing software!
Full descriptions:
https://ae.studio/join-us",True,True,Not specified,Not specified,False,False,468,2024-10,41709301,2025-10-24
41746134,eQualitie (,"a developer to help us package the application for all major desktop platforms (Windows, macOS, Debian/Ubuntu).","eQualitie (
https://equalit.ie
) | Desktop Application Developer (with priority on Windows) | Full-time | REMOTE (Preferred EDT ± 3h)
We are a small team working on an open-source, peer-to-peer web browser (
https://ceno.app
). Currently, we have an Android application in production and wide-use. We are developing a desktop version of the application which will be based on Firefox. (There is also an iOS version in the works, which, of course, uses WebKit).
We are looking for a developer to help us package the application for all major desktop platforms (Windows, macOS, Debian/Ubuntu).
Ideal candidate will have the following:
- Experience with cross-platform desktop application development, (plus if familiar with the Mozilla build system)
- Experience with Windows application packaging software, e.g. Nullsoft Scriptable Install System or similar
- Strong knowledge of networking and distributed systems
- Experience in a test driven approach to software development & version control with git
If interested, please submit an application here,
https://equalit.ie/job-post/desktop-application-developer-fo...",False,True,"Currently, we",Not specified,False,False,1117,2024-10,41709301,2025-10-24
41721897,Instil,Senior DevOps Engineer,"Instil | Senior DevOps Engineer | Remote (US/Canada)
Instil is dedicated to revolutionizing the nonprofit sector with cutting-edge technology solutions. We empower nonprofit organizations to maximize their impact through innovative tools and strategic insights. As we continue to grow, we're looking for our first Senior DevOps Engineer.
Read more and apply here:
https://www.instil.io/careers/devops-engineer",False,True,"grow, we",Not specified,False,False,409,2024-10,41709301,2025-10-24
41710464,FireHydrant,Senior Ruby Engineer,"FireHydrant | Senior Ruby Engineer | Full time | Remote | NYC/SF/US remote
Hey HN! FireHydrant is an incident management and alerting platform looking for Senior Ruby Engineers (2). We're looking for customer-oriented engineers who are looking to ship and have big impact and ownership in a startup environment
Tech stack: Ruby, Go, React, GCP, K8
Apply here:
https://www.linkedin.com/jobs/view/4001699984",False,True,"Ruby, Go",Not specified,False,True,405,2024-10,41709301,2025-10-24
41738417,DoShare,right now for many roles.,"DoShare |
https://getcloud.doshare.me
We are a cloud storage provider, we recently had a public launch of our product and core offering, we are working on Local-first AI and End to End Encryption, if you're interested send us a mail.
Though we're not actively hiring right now for many roles.
We would love to have your applications with us when we start hiring.
Current Opening: DevOps/SRE
Engineer | Remote/Delhi,India
Send your resume to careers@doshare.me",False,True,"provider, we",Not specified,False,False,459,2024-10,41709301,2025-10-24
41710774,Zetier,Full-time,"Zetier | Full-time | All Levels CNO Developers | Arlington VA |
https://zetier.com/careers/
Zetier is a mission focused cyber security research and development company.  We are looking for developers to craft innovative, tailor-made solutions to enhance our client's offensive and defensive cyber capabilities.
https://zetier.breezy.hr",False,False,Not specified,Not specified,False,False,335,2024-10,41709301,2025-10-24
41713047,LenderAI,AI/ML Engineers & Back-end Engineers & Full-Stack & DevOps,"LenderAI | AI/ML Engineers & Back-end Engineers & Full-Stack & DevOps | REMOTE | Full-time
Company: We're a full-stack lender. We have a ton of data. We are interested in leveraging AI/ML and other technologies for Document AI and Understanding using multi-modal LLMs, etc. among developing other AI products.
Stack: Python, AWS, (typical stuff)
Apply here:
https://ibusinessfunding.com/careers",True,True,Not specified,Not specified,True,False,394,2024-10,41709301,2025-10-24
41724787,Ario - AI personal assistant for busy people,Palo Alto CA,"Ario - AI personal assistant for busy people | Palo Alto CA | Full-time on-site.
Senior/Staff React Native engineer:
https://jobs.ashbyhq.com/Ario/38c1ee6b-5fc4-4cc0-bd52-c0b0e8...
We're growing our product engineering team, currently 7 people, and looking for a talented React Native engineer to help build delightful mobile experiences on iOS and Android.",False,False,Not specified,Not specified,False,True,357,2024-10,41709301,2025-10-24
41719112,Nimble,"Bangkok, Thailand","Nimble | Bangkok, Thailand | Fulltime | HYBRID work option in Bangkok | Visa/Work Permit + Relocation assistance |
https://nimblehq.co/
We are a team of designers, software developers and product owners building outstanding web and mobile applications for companies of all sizes, from 1-person startups to Fortune 500 companies. We take a product development approach, creating custom software that people will love to use and empowering our clients to do what they do best - better.
Senior ROR Developer (Stealth Mode SaaS Start-up):
https://jobs.nimblehq.co/o/full-stack-developer-hybrid-2-3
Full-stack Web Developer (Ruby or Javascript):
https://jobs.nimblehq.co/o/senior-full-stack-developer-hybri...
Android Developer (Kotlin):
https://jobs.nimblehq.co/o/senior-android-developer-hybrid-i...
iOS Developer (Swift):
https://jobs.nimblehq.co/o/senior-ios-developer-hybrid-in-ba...
Senior UX/UI Designer (Hybrid):
https://jobs.nimblehq.co/o/uxui-designer-vn-hybrid-ho-chi-mi...
Technical Product Manager:
https://jobs.nimblehq.co/o/technical-product-manager-vn-hybr...
Hybrid work option | Willing to relocate to Bangkok.
We keep our recruitment process practical and straightforward:
https://nimblehq.co/compass/join/recruitment-process/",False,False,Not specified,Not specified,False,True,1240,2024-10,41709301,2025-10-24
41722423,Enthought,Python Technical Consulting Managers,"Enthought | Python Technical Consulting Managers | Hybrid | Austin, TX
www.enthought.com/careers
Enthought powers digital transformation for science. Our technology and deep scientific expertise enable faster discovery and continuous innovation. We solve complex problems for the most innovative and respected organizations across the life sciences, material sciences, chemical, and semiconductor industries.
Competitive salary, 401K, stock options, PTO",False,False,"Austin, TX",Not specified,True,False,453,2024-10,41709301,2025-10-24
41711549,thoughtful.ai,Staff Software Engineers (Applied AI and Platform),"thoughtful.ai | Staff Software Engineers (Applied AI and Platform) | REMOTE (USA only) | Full-time | $190-250k + early equity
We are a Health Tech / AI automation start-up growing 3x YoY (we recently raised our Series A round!) and looking to expand our engineering team.
Our core platform consists of a front-end app, back-end API, SDK, and some DevEx tooling. The tech stack consists of AWS, Typescript, NextJS, React, and Python.
We are looking for individuals with experience working in early-stage startups. The ideal candidate should be excited about learning new things, passionate about DevEx/DevProd, and comfortable cutting through ambiguity.
If that sounds exciting to you, apply on our website (we review every submission):
- Applied AI Eng Role:
https://www.thoughtful.ai/job?gh_jid=4470319005
- Platform / Full-Stack Eng Role:
https://www.thoughtful.ai/job?gh_jid=4467861005
I'm the HM for these roles. If you want to learn a bit more about me, you can go to
https://jes.al/",False,True,Not specified,$190-250k,True,True,988,2024-10,41709301,2025-10-24
41710090,Senior React Engineer,Ping Data Intelligence,"Senior React Engineer | Ping Data Intelligence | ONSITE (Miami) or REMOTE | Full-Time |
https://www.pingintel.com/
Ping Data Intelligence is a dynamic, three-year-old startup in Miami, FL, revolutionizing the property insurance sector with cutting-edge web technologies. Despite rapid growth, we retain the stability of a self-funded, profitable company.
Role Overview:
As a Senior React Engineer at Ping, you will enhance and develop the core frontend systems that power our real-time, responsive products for customers in the insurance industry. You will work with complex user interfaces and have the freedom to influence our frontend architecture. This position empowers you to shape the future of our web applications.
Responsibilities:
  - Lead the creation and optimization of React-based systems for building responsive, real-time applications in the insurance industry.
  - Oversee projects from inception through deployment, including identifying opportunities, architecting solutions, conducting experiments, and managing production rollouts.
  - Collaborate with backend teams to integrate APIs and optimize data flow.
  - Implement state-of-the-art frontend practices, leveraging React, TypeScript, SCSS, and Redux Toolkit.
  - Ensure high performance, responsiveness, and scalability of our web applications
Required:
  - Experience with real-time data handling and responsive design.
  - Proven track record of deploying and maintaining large-scale web applications.
  - Minimum 5 year",False,True,"Miami, FL",Not specified,True,True,2310,2024-10,41709301,2025-10-24
41711760,Nango,Full-stack,"Nango | Full-stack | Remote (Americas/Europe)
Let developers build product integrations 10x faster. Developer infrastructure / open source. Y Combinator (W23), seed stage, founded in 2022. Fully remote (Americas & Europe), 5 team members. Fast-growing revenues, 300+ companies in prod, 4.5k GH stars, community of 2k developers.
Apply here:
https://nango.dev/jobs",False,True,Not specified,Not specified,False,False,363,2024-10,41709301,2025-10-24
41714984,Sticky AI Game Maker,Not specified,"Sticky AI Game Maker |
https://getstic.ky
| Head of Marketing, Cofounder/COO, others | REMOTE
Sticky is a mobile gaming platform with an AI Game Maker at its center with which non-technical users can create a simple game in <5min with no code, publish to friends/other users, and soon will also be able to monetize. We're aiming to make creating & publishing a game as easy and fun/social as publishing a video on YouTube or TikTok. Check out the app on iOS (web version out in a few days, Android still pending):
https://apps.apple.com/pt/app/ai-game-maker-sticky/id1497044...
Founded by successful 2nd time entrepreneurs, we are backed by Canary, a leading Latam VC. We are currently a small team (founder/CEO, 4 devs, 1 designer, 1 analyst), and we're looking for people who are excited by the mission and by the idea of joining an early stage startup. We have multiple positions open. I'm currently based in São Paulo, Brazil for family reasons, but positions are remote.
Top priority:
1. Head of Marketing. Requires strong experience in performance marketing including all the mess that is mobile attribution and/or in more organic content and community driven marketing for B2C digital products such as apps, games. Also looking for analysts/individual contributors in each of these fronts (performance, influencers, etc.).
2. Generalist/Co-founder/COO. Sharing management responsibility with me (CEO) as needed more generally - recruiting, managing.
We are also looking to complement our produ",False,True,"São Paulo, Brazil for family reasons, but positions are remote.",Not specified,False,True,2093,2024-10,41709301,2025-10-24
41712231,Thesis*,Engineering Hires,"Thesis* | Engineering Hires | Remote
Thesis is a cryptocurrency venture studio whose mission is to empower the individual—we seek, fund, and build products using cryptocurrency and decentralized technology that further this mission. Current and past Thesis projects include Fold (2014), tBTC (2020), Taho (2021), Etcher (2023), Embody (2023), and Thesis Defense (2024). Investors in the company include Andreessen Horowitz, Polychain Capital, and Draper Associates, among others. We are a remote-first company, led by founders who have been operating in the cryptocurrency and web3 space for a decade (actually for a decade ;)).
Our current focus is on building Acre, a Bitcoin-in Bitcoin-out BTC staking platform, and Mezo, an Economic Layer for Bitcoin. Across the board, we are focused on building a new home for Bitcoin holders to cultivate Bitcoin and grow wealth together. Our projects are built with an emphasis on creating something useful with a clear value proposition rather than a perfect technical machine that provides unclear value.
We’re a fun, down-to-earth, fast-paced and highly collaborative team looking to expand our engineering (Go, Solidity, and TypeScript) and product capabilities (amongst other disciplines) and this is where you come in. Join a team that strives for excellence and help us build technology that enables the integrity and empowerment of the individual.
Check out our open positions at
https://thesis.co/jobs
.",False,True,"Mezo, an",Not specified,False,True,1453,2024-10,41709301,2025-10-24
